ct_key,median_rental_price,average_annual_rent_as_percentage_of_property_value,farm_score,pop_density,densely_urban_score,urban_score,suburban_score,rural_score,remote_score,built 1995 or later,built 1970-1994,built 1940-1969,built before 1940,single_family_detached_pct,rowhouses_and_attached_homes_pct,small_apt_buildings_pct,complexes/high_rise_apt_pct,mobile_home_pct,0_bedroom_pct,1_bedroom_pct,2_bedroom_pct,3_bedroom_pct,4_bedroom_pct,5_bedroom_pct,homeownership_rate,rental_rate,seasonal_housing_pct,vacant_homes_pct,family_friendly_score,first_time_homebuyer_score,luxury_communities_score,retirement_friendly_score,young_single_professional_score,college_student_friendly_score,commute_under_15_min_pct,commute_15-30_min_pct,commute_30-45_min_pct,commute_45-60_min_pct,commute_over_60_min_pct,violent_crime_rate,property_crime_rate,standardized_test_score_percentile,pct_pop_at_least_college_degree,children_poverty_pct,student_to_teacher_ratio_sd,state_index_total_achievement_sd,national_index_total_achievement_sd,national_percentile_total_achievement_sd,state_percentile_total_achievement_sd,average_number_of_students_per_school_sd,number_of_students_sc,student_to_teacher_ratio_sc,state_index_total_achievement_sc,national_index_total_achievement_sc,national_percentile_total_achievement_sc,state_percentile_total_achievement_sc,census_population,<18,18-24,25-34,35-49,50-59,60-64,65-74,75+,Hispanic,White,Black,Asian,linear_pop_trend_since_2010,avg_annual_pop_change_since_2010,linear_pop_trend_since_2014,avg_annual_pop_change_since_2014,annual_births_per_resident,workforce_fraction,car,carpool,public_transportation,walk,WFH,other_mode_of_transit,median_household_income,median_family_income,median_nonfamily_income,mean_household_income,mean_family_income,mean_nonfamily_income,family_households_fraction,nonfamily_households_fraction,STEM_jobs,education&health_care,total_households,avg_family_size,avg_nonfamily_size,avg_household_size,<200k,200-300k,300-400k,400-500k,500-750k,750-1000k,>1M,married,divorced/separated/widowed,never_married,percent_mortgage,median_mortgage_value,vacancy_rate,built 2014 or later,built 2010-2013,built 2000-2009
8005082400,1884.0,9.199497,100.0,5365.883644,25.0,5.0,15.0,65.0,75.0,0.9609219999999999,92.568866,5.765535,0.704676,71.172325,0.0,5.445227,23.382447,0.0,1.0249840000000001,11.851377000000001,20.435617999999998,33.952594,29.083921000000004,3.6515050000000002,62.064156000000004,37.935844,0.0,8.135810000000001,59.655201,35.115742,48.296709,82.761418,38.506078,35.01746,11.368910000000001,40.835267,23.944316,22.877029999999998,0.9744780000000001,8.206331,36.576788,31.353325,0.22826100000000002,0.201448,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,474.0,18.16788,2.0,3.0,26.186816,17.200557,4053,0.20602023192696767,0.13570194917345177,0.13545521835677277,0.22822600542807797,0.09400444115470022,0.07475943745373798,0.08758943992104613,0.0382432765852455,0.3515914137675796,0.44263508512213173,0.14310387367382185,0.01924500370096225,-0.023234017363851625,-0.026743989627138958,-0.023329532497149374,-0.01837301861570586,0.006415001233654083,0.5477424130273871,0.8238738738738739,0.05855855855855856,0.05990990990990991,0.018018018018018018,0.02927927927927928,0.01036036036036036,62461,69638,43320,77426,84527,59310,0.6715481171548117,0.3284518828451883,9.6,20.5,1434,3.43,1.41,2.83,0.2909930715935335,0.5207852193995381,0.18822170900692842,0.0,0.0,0.0,0.0,43.2,17.6,39.2,0.7955056179775281,239200.0,0.08135810377962845,0.0,0.0,0.009609224855861628
8005082500,2481.0,10.056686,100.0,4733.794565,29.0,9.0,11.0,61.0,71.0,0.657895,93.684211,5.657895,0.0,97.105263,0.0,0.0,0.0,2.894737,0.0,0.0,5.394737,42.105263,36.184211,16.315789000000002,86.00269200000001,13.997307999999999,0.0,2.2368419999999998,18.331546,25.29155,44.074581,84.485413,53.85491999999999,66.635046,13.220339000000001,36.271186,38.644068,11.101695,0.762712,4.7619050000000005,22.943723000000002,42.371715,0.23096599999999998,0.024340999999999998,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,331.0,13.91926,5.0,5.0,48.826388,42.583565,2246,0.22128227960819233,0.08281389136242208,0.14559216384683882,0.23063223508459482,0.12511130899376668,0.07212822796081923,0.07079252003561888,0.051647373107747106,0.24532502226179875,0.556099732858415,0.10195903829029386,0.0730186999109528,-0.004405187835420396,0.001253978521382944,-0.014085106382978722,-0.010783226096268701,0.004897595725734639,0.5565449688334817,0.8128,0.06,0.0496,0.0,0.056,0.0216,68618,84115,42708,86845,95907,50244,0.7415881561238223,0.25841184387617766,16.2,16.7,743,3.39,1.47,3.02,0.2081967213114754,0.49508196721311476,0.26557377049180325,0.01639344262295082,0.014754098360655738,0.0,0.0,55.1,15.7,29.3,0.7965571205007824,240700.0,0.02236842105263158,0.0,0.0,0.006578947368421052
8005082600,1787.0,13.069101,50.0,5071.045472,27.0,7.0,13.0,63.0,73.0,21.041579000000002,75.934481,3.02394,0.0,22.889542000000002,13.229735,8.063839,55.144897,0.671987,1.0079799999999999,22.553549,44.141117,24.149517000000003,6.383872,1.7639650000000002,36.879433,63.120567,0.0,5.2498949999999995,91.800709,28.834745,37.561927000000004,90.13308,27.020881,80.427012,14.141765,42.008339,25.052120000000002,15.357887,3.439889,11.860051,46.649535,26.611317,0.29682600000000003,0.045192,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,707.0,13.329563,3.0,4.0,30.376612,21.935933,5374,0.24339411983624862,0.10588016375139561,0.17714923706736138,0.24581317454410123,0.09434313360625232,0.0692221808708597,0.033308522515816896,0.030889467807964272,0.15705247487904728,0.28675102344622255,0.3509490137700037,0.09304056568663938,0.009174636911087499,0.017885445157599086,0.016796953297253964,0.01907885803189593,0.015258652772608858,0.5439151470040938,0.7649674991447143,0.13308244953814574,0.0749230242901129,0.006842285323297981,0.015395141977420458,0.004789599726308587,58545,64762,48990,69738,77705,52579,0.5806737588652482,0.41932624113475175,13.0,20.3,2256,3.21,1.18,2.38,0.6834437086092715,0.223841059602649,0.09271523178807947,0.0,0.0,0.0,0.0,42.2,22.1,35.6,0.7836538461538461,160500.0,0.05249895002099958,0.03317933641327173,0.034019319613607726,0.14321713565728686
8005082700,2465.0,8.851929,100.0,7439.793970999999,17.0,3.0,23.0,73.0,83.0,26.734348999999998,70.72758,2.538071,0.0,81.725888,18.274112,0.0,0.0,0.0,0.0,0.0,13.451776999999998,51.184433,29.27242,6.091371,89.396552,10.603448,0.0,1.8612520000000001,25.876433,11.884975,35.101091,88.260607,53.297984,35.763975,13.273898,25.309559,34.522040999999994,23.675086999999998,3.219416,3.143755,19.434124,28.979621999999996,0.31695500000000004,0.172854,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,411.0,16.200236,2.0,3.0,22.153696,12.012535,3654,0.2383689107827039,0.08210180623973727,0.17624521072796934,0.19239189928845102,0.15188834154351397,0.06787082649151614,0.06102900930487137,0.030103995621237,0.24521072796934865,0.5251778872468528,0.16694033935413247,0.05829228243021346,0.011289850833577073,0.0104795306889378,0.02362869198312236,0.024567096972732013,0.030103995621237,0.5697865353037767,0.6887608069164265,0.15658021133525457,0.06772334293948126,0.052833813640730067,0.03025936599423631,0.0038424591738712775,86694,89107,66542,94191,97198,71229,0.8181034482758621,0.18189655172413793,10.6,16.2,1160,3.49,1.31,3.15,0.17983367983367984,0.5540540540540541,0.2525987525987526,0.013513513513513514,0.0,0.0,0.0,63.3,15.0,21.6,0.8177434908389586,247300.0,0.018612521150592216,0.0,0.0,0.2673434856175973
8005082800,2020.0,9.03281,100.0,6615.651513000001,19.0,1.0,21.0,71.0,81.0,0.262881,97.634069,2.103049,0.0,66.824395,18.769716,3.364879,10.567822999999999,0.0,1.104101,6.940063,26.340694,38.538381,20.609884,6.466876999999999,75.554354,24.445646,0.0,2.78654,62.802112,33.665760999999996,48.668960999999996,79.508647,49.662245,88.561687,13.313978,39.319784000000006,31.771048999999998,14.143509,1.4516799999999999,8.349901,31.610338,33.201291,0.273367,0.138308,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,948.0,19.828488,1.0,2.0,18.815356,8.495822,4899,0.20840987956725862,0.09491733006736068,0.1465605225556236,0.22984282506634007,0.14431516636048172,0.046131863645641966,0.10491937130026537,0.024903041437027963,0.26842212696468665,0.4815268422126965,0.17044294754031436,0.019391712594407022,-0.010066037153613532,-0.011395468760319643,0.0002485501242750624,0.0038771153600810843,0.0044907123902837316,0.5386813635435803,0.7984084880636605,0.06782872300113679,0.04016672982190224,0.002652519893899204,0.08639636225843123,0.004547176960970065,66069,71042,36389,73969,79202,42655,0.7068685776095187,0.29313142239048134,9.2,17.4,1849,3.08,1.13,2.65,0.39282990083905417,0.36689549961861173,0.1952707856598017,0.041189931350114416,0.0,0.0,0.0038138825324180014,45.2,20.4,34.3,0.82319255547602,222400.0,0.02786540483701367,0.0,0.0,0.0026288117770767614
8005082900,2114.0,8.265991,100.0,4448.484776,31.0,11.0,9.0,59.0,69.0,19.794638,77.98060500000001,2.224758,0.0,79.349686,7.187678,4.335425,9.12721,0.0,0.9127209999999999,7.986308999999999,19.794638,34.569309999999994,32.572732,4.16429,83.028083,16.971917,0.0,6.560183,31.616212,24.85507,41.424228,91.586241,49.390023,45.149715,15.314191000000001,30.212234999999996,33.583021,18.060757000000002,2.829796,5.970809,25.873507,38.733715000000004,0.248854,0.029135,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,649.6333333333333,18.25677843333333,3.2,4.0,33.77925713333333,26.23086775,4774,0.24801005446166738,0.06682027649769585,0.21449518223711772,0.19145370758273983,0.10557184750733138,0.08294930875576037,0.059907834101382486,0.030791788856304986,0.2595307917888563,0.42668621700879766,0.18077084206116464,0.07373271889400922,0.010880158367595554,0.011346776150061669,0.00962080173347779,0.008584691024647442,0.014872224549643905,0.5240888144113951,0.8908872901678657,0.06954436450839328,0.0,0.0,0.039568345323741004,0.0,76591,84390,47805,90938,105042,47707,0.7301587301587301,0.2698412698412698,9.9,11.9,1638,3.37,1.26,2.91,0.3293768545994065,0.45178041543026703,0.21142433234421365,0.00741839762611276,0.0,0.0,0.0,54.6,14.7,30.7,0.8073529411764706,235400.0,0.06560182544209926,0.0,0.0,0.19794637763833428
8005083000,2277.0,6.161971,50.0,945.588821,69.0,49.0,0.0,21.0,31.0,89.24302800000001,10.756972,0.0,0.0,96.015936,0.7171310000000001,0.0,3.266932,0.0,0.0,3.266932,1.4342629999999998,48.76494,42.709163000000004,3.824701,94.132029,5.867971,0.0,2.231076,5.500564,100.0,22.968641,62.458412,62.010819999999995,78.756633,12.771084,39.228916,32.674699,12.289157000000001,3.036145,2.157165,10.785824,60.238096999999996,0.374388,0.0,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,685.0,19.128735,8.0,9.0,80.516272,75.243733,3758,0.23762639701969132,0.05588078765300692,0.12852581160191592,0.23842469398616284,0.11229377328366152,0.11282597126130921,0.08488557743480575,0.029536987759446513,0.15087812666311867,0.42150079829696646,0.14741883980840872,0.18307610431080362,0.020589553911678993,0.030775436311879078,0.014415695194768268,0.01698787473836392,0.010910058541777541,0.5620010643959553,0.8650568181818182,0.09138257575757576,0.009943181818181818,0.0,0.017518939393939392,0.016098484848484848,102563,104104,52262,109596,113355,66515,0.8907905460472698,0.10920945395273024,10.3,20.1,1227,3.2,1.07,3.06,0.0,0.16024518388791595,0.5,0.27845884413309985,0.05516637478108581,0.0,0.006129597197898424,70.7,10.4,18.8,0.8658008658008658,370200.0,0.022310756972111555,0.05816733067729084,0.055776892430278883,0.7784860557768924
8005083100,2106.0,8.2218,100.0,6633.763718,19.0,1.0,21.0,71.0,81.0,73.425787,25.974513,0.5997,0.0,64.092954,2.848576,2.623688,30.434783000000003,0.0,0.974513,8.02099,27.361319,36.731634,24.362819000000002,2.548726,77.966102,22.033898,0.0,4.910044999999999,52.865077,30.069864000000003,28.123477,88.985125,43.170992,34.884105,11.194416,36.271975,31.902791999999998,16.261634,4.3691830000000005,5.787209,21.516545,37.501922,0.28145,0.075574,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,476.0,21.307073,4.0,5.0,40.403957,34.401114,6772,0.24468399291199056,0.06275841701122269,0.21352628470171295,0.20880094506792676,0.12389249852333137,0.06349675132900177,0.05744240992321323,0.025398700531600708,0.21145894861193149,0.43192557590076786,0.17675723567631424,0.1340815121086828,8.615288220551347e-05,0.008063160031816206,0.005308550185873603,0.002764387843210348,0.008712344949793267,0.6054341405788541,0.7492682926829268,0.12682926829268293,0.04707317073170732,0.02024390243902439,0.05658536585365854,0.0,91386,99877,66653,108570,104936,115299,0.7221127315727237,0.2778872684272763,8.3,22.3,2537,3.15,1.32,2.67,0.18396226415094338,0.3307127882599581,0.4250524109014675,0.05083857442348008,0.009433962264150943,0.0,0.0,48.3,21.0,30.7,0.89737108190091,289500.0,0.049100449775112444,0.012368815592203899,0.027361319340329836,0.6945277361319341
8005083200,2110.0,6.044144,50.0,3947.2746939999997,35.0,15.0,5.0,55.0,65.0,53.24768,45.217702,1.0706639999999998,0.463954,94.289793,3.7830120000000003,0.499643,1.4275520000000002,0.0,0.428266,0.0,4.496788,54.960742,30.799428999999996,9.314775,89.578872,10.421128,0.0,0.0,2.6313619999999998,3.872921,14.734195999999999,77.154995,55.528121999999996,30.009074,4.740741000000001,30.835979,41.502646,20.846560999999998,2.074074,1.2655319999999999,10.92959,83.353167,0.45709799999999995,0.0,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,541.0,17.044739,7.0,8.0,71.785182,65.877437,9372,0.3254374733247973,0.05900554844216816,0.09880495091762698,0.29428083653435766,0.1330559112249253,0.04139991463935126,0.031156636790439608,0.01685872812633376,0.11971830985915492,0.6160904822876654,0.09517712334613743,0.10317968416559965,0.01777588540984323,0.02716702476994176,0.003633369923161361,0.007278822884213405,0.010456679470763978,0.539906103286385,0.8262845849802372,0.08992094861660078,0.004940711462450593,0.004940711462450593,0.06620553359683795,0.007707509881422925,117442,119975,63850,122726,124412,97962,0.8790149892933619,0.12098501070663811,16.9,21.8,2802,3.45,1.91,3.34,0.015990159901599015,0.4186141861418614,0.28454284542845426,0.25010250102501025,0.023370233702337023,0.007380073800738007,0.0,70.1,10.4,19.4,0.8605577689243028,322400.0,0.0,0.0,0.012134189864382585,0.5203426124197003
8005083300,2688.0,11.049164,100.0,5934.785406,22.0,2.0,18.0,68.0,78.0,29.074890000000003,69.65859,1.26652,0.0,68.281938,18.557269,1.431718,11.729075,0.0,0.0,3.744493,29.570484999999998,39.867841,24.339207000000002,2.477974,86.81564200000001,13.184358,0.0,1.431718,47.951552,16.186268,29.278554999999997,81.588716,52.81701700000001,44.052627,9.99611,35.900428000000005,34.461299,17.386231,2.255932,5.9104339999999995,27.051603000000004,42.371714000000004,0.318655,0.101382,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,609.0,21.1129155,4.0,4.5,40.5726645,32.956128,4526,0.1973044631020769,0.06009721608484313,0.171895713654441,0.2010605391073796,0.1628369421122404,0.059434379142730885,0.09434379142730888,0.05302695536897923,0.14471939902783915,0.668360583296509,0.10826336721166593,0.05501546619531595,0.015303184281842824,0.01860474841871014,-0.018558633617996256,-0.01420747313991302,0.013919575784357048,0.5857269111798498,0.8532629196529612,0.07506601282534893,0.03696718219539796,0.0,0.03017729158807997,0.004526593738211996,84464,90164,57500,87093,92561,73017,0.659217877094972,0.3407821229050279,15.5,20.1,1790,3.08,1.3,2.53,0.2643375082399473,0.4831905075807515,0.21951219512195122,0.025708635464733027,0.0,0.0,0.007251153592617007,50.7,17.6,31.7,0.8236808236808236,237000.0,0.014317180616740088,0.0,0.0,0.2907488986784141
8005083400,2655.0,9.141058,100.0,6520.4369369999995,20.0,0.0,20.0,70.0,80.0,8.277103,90.01349499999999,1.709402,0.0,99.010346,0.989654,0.0,0.0,0.0,0.0,0.494827,7.962213,58.16464200000001,27.080522,6.297796,88.069753,11.930247,0.0,0.0,6.858863,14.099809,35.614616999999996,85.616872,57.385259,70.154527,9.985856,33.946252,36.661952,18.953324,0.452617,3.7397160000000005,18.100224,80.121126,0.31648699999999996,0.01769,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,573.0,18.271684,5.0,6.0,50.493504,44.498607,7097,0.28941806397069186,0.08327462308017472,0.17443990418486685,0.17655347329857687,0.1479498379597013,0.03480343807242497,0.0815837677892067,0.011976891644356771,0.15414964069325066,0.5822178385233198,0.15062702550373397,0.06692968860081724,0.019855661507998546,0.013549113918788441,0.016246456810383413,0.015155432996718165,0.02409468789629421,0.5431872622234747,0.8007782101167316,0.04721141374837873,0.032944228274967575,0.010894941634241245,0.0840466926070039,0.024124513618677044,78550,89750,54034,87126,90915,64728,0.8178137651821862,0.18218623481781376,13.3,17.9,2223,3.53,1.24,3.19,0.1477680861980503,0.46485377116469984,0.2965623396613648,0.08414571575166752,0.0,0.006670087224217547,0.0,53.8,14.8,31.4,0.753061224489796,269800.0,0.0,0.0,0.0,0.0827710301394512
8005083500,1835.0,9.462304,100.0,7222.989291,17.0,3.0,23.0,73.0,83.0,4.202832,94.106898,0.822293,0.867976,51.941526,4.202832,5.573321,36.774783,1.5075379999999998,0.685244,13.43079,33.668341999999996,19.826404999999998,23.755139,8.634079,54.046512,45.953488,0.0,1.7816349999999999,76.74255500000001,15.374117000000002,47.343251,81.81280799999999,34.643801,45.849486999999996,14.181703,39.189617,30.48433,13.675214000000002,2.469136,8.532423,35.077740000000006,37.919382,0.29641799999999996,0.249554,18.064738,2.0,3.0,22.182277,14.754098,643.4193548387096,1404.0,19.984789,5.0,5.0,44.027485999999996,43.663225499999996,6318,0.2754036087369421,0.0971826527382083,0.18138651471984804,0.18122823678379235,0.12060778727445394,0.04226020892687559,0.07423235201012979,0.02769863880974992,0.2678062678062678,0.38746438746438744,0.16729977841088953,0.07581513137068692,0.03328462073764788,0.03724452213605207,0.027890324834090114,0.0251165974677465,0.029439696106362774,0.5163026274137386,0.7985898221949724,0.13028816676885346,0.02575107296137339,0.0,0.03157572041692213,0.013795217657878603,62245,71277,45500,81056,89433,51270,0.7116279069767442,0.28837209302325584,15.0,18.2,2150,3.39,1.52,2.94,0.13628158844765342,0.40252707581227437,0.3844765342960289,0.04783393501805054,0.02075812274368231,0.0,0.008122743682310469,43.5,18.3,38.2,0.7822719449225474,296100.0,0.017816354499771585,0.0,0.0,0.04202832343535861
8005083600,1918.0,10.306982,100.0,9469.285033,12.0,8.0,28.0,78.0,88.0,5.472933,90.243902,3.866746,0.416419,17.84652,34.622249,5.472933,42.058299,0.0,0.47590699999999997,23.081498999999997,38.964902,27.483641,7.317073,2.676978,50.462107,49.537893,0.0,3.4503269999999997,78.338695,10.949852,39.506938,70.760813,28.282413000000002,71.790536,15.343442999999999,43.577163,25.245317,14.808207000000001,1.02587,8.740781,32.50478,76.61326899999999,0.32687,0.14846600000000001,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,411.0,15.942591,5.0,5.0,47.05834,40.738162,3832,0.21477035490605428,0.12578288100208768,0.18110647181628392,0.21450939457202506,0.1304801670146138,0.024269311064718163,0.0824634655532359,0.02661795407098121,0.19572025052192066,0.587160751565762,0.0936847599164927,0.08324634655532359,0.0006073059360730595,0.0073474249882825035,0.010587238848108416,0.02161625195152334,0.004436325678496869,0.6163883089770354,0.8755292125317528,0.05419136325148179,0.015241320914479255,0.004233700254022015,0.05080440304826418,0.0,59386,62617,43958,70588,80821,48997,0.5785582255083179,0.4214417744916821,12.9,19.7,1623,3.02,1.13,2.36,0.36,0.30709677419354836,0.24258064516129033,0.07870967741935483,0.011612903225806452,0.0,0.0,31.0,21.400000000000002,47.6,0.6825396825396826,237300.0,0.034503271861986914,0.0,0.0,0.054729327781082686
8005083700,2308.0,8.22088,100.0,5370.321805,25.0,5.0,15.0,65.0,75.0,10.865322,88.028627,1.1060510000000001,0.0,74.1054,12.036435,5.855563,8.002602,0.0,0.0,2.927781,19.323357,34.808068,32.791152000000004,10.149642,78.896836,21.103164000000003,1.8217310000000002,5.6603769999999995,21.294234,100.0,16.306298,19.574363,47.251595,55.547306999999996,17.693716000000002,47.162904,22.940818,10.799268,1.4032950000000002,1.6069790000000002,14.692378,81.63284300000001,0.53919,0.044025,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,1020.575,18.0858578,7.725,8.175,76.88787305,72.22312947500001,4118,0.20689655172413793,0.04953861097620204,0.1007770762506071,0.16998542982030113,0.14497328800388537,0.09082078678970373,0.13550267119961146,0.10150558523555124,0.06993686255463817,0.6304031083050025,0.09980573093734822,0.1685284118504128,0.013465553235908145,0.01005398967586617,-0.0205082077805262,-0.018608627505482325,0.020883924235065566,0.46721709567751335,0.722972972972973,0.11850311850311851,0.005717255717255718,0.004677754677754678,0.14812889812889812,0.0,88500,97316,49531,111488,121476,71013,0.8020689655172414,0.19793103448275862,12.4,24.6,1450,3.08,1.24,2.75,0.06943268416596104,0.17696867061812024,0.29466553767993225,0.2548687552921253,0.18628281117696868,0.009314140558848433,0.00846740050804403,62.2,18.900000000000002,18.8,0.7519051651143099,388300.0,0.05660377358490566,0.00520494469746259,0.0,0.10344827586206896
8005083800,1888.0,7.474734,100.0,5719.27886,23.0,3.0,17.0,67.0,77.0,1.462995,95.95525,2.581756,0.0,29.08778,45.95525,5.335628,19.621343,0.0,0.0,9.638554,24.612737,36.230637,18.244406,11.273666,70.696438,29.303562,0.0,5.593804,58.063186,32.588749,31.922696999999996,77.963375,43.50926,86.786824,18.42623,52.590164,18.754098000000003,10.229508000000001,0.0,7.389163000000001,30.964109999999998,79.267397,0.335904,0.051095,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,522.3333333333334,16.114992666666666,4.0,4.666666666666667,41.59947733333333,35.51532033333333,3043,0.24186657903384817,0.0762405520867565,0.18205718041406507,0.16365428853105488,0.16266841932303647,0.056194544857048966,0.09431482090042721,0.023003614853762733,0.15905356556030234,0.573447255997371,0.20276043378245154,0.00821557673348669,0.022152632799814435,0.01000606539231954,0.005135045015005004,0.0042756273322531995,0.010844561288202431,0.5313835031219192,0.8256029684601113,0.05627705627705628,0.04390847247990105,0.016079158936301793,0.05813234384662956,0.0,70072,73611,59020,99750,99114,96738,0.6144029170464904,0.3855970829535096,10.6,25.7,1097,3.41,1.37,2.71,0.3451443569553806,0.2690288713910761,0.1194225721784777,0.026246719160104987,0.12598425196850394,0.09580052493438321,0.01837270341207349,40.2,19.700000000000003,40.1,0.7692307692307693,223200.0,0.05593803786574871,0.0,0.0,0.014629948364888123
8005083900,2130.0,9.907906,50.0,5390.762006,25.0,5.0,15.0,65.0,75.0,14.80305,83.989835,1.207116,0.0,17.026684,24.142313,6.6073699999999995,52.223634000000004,0.0,0.508259,22.363405,50.444727,18.043201999999997,7.242694,1.397713,60.769231000000005,39.230769,1.778907,9.148666,72.76939200000001,7.260713000000001,27.971027000000003,40.397040999999994,27.743786,87.793176,10.923803,41.267701,29.062711,17.060013,1.685772,8.412198,38.906414,79.607958,0.470846,0.094298,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,665.6416666666667,16.966443683333335,5.475,6.058333333333334,55.68164391666667,50.21096024166667,2843,0.16039395005276116,0.037284558564896236,0.20154766092156173,0.19803024973619415,0.1477312697854379,0.07140344706296166,0.11255715793176223,0.0710517059444249,0.1340133661625044,0.6834329933169188,0.02743580724586704,0.13049595497713684,-0.0038115845539280963,-0.006378000809349461,-0.009439728353140917,-0.008444272856453749,0.0028139289482940555,0.5750967288075977,0.8055045871559633,0.06299694189602446,0.03853211009174312,0.0,0.09296636085626911,0.0,59020,90583,47695,74689,93244,58523,0.413986013986014,0.586013986013986,18.1,24.1,1430,3.09,1.11,1.99,0.3710247349823322,0.39811542991755006,0.17785630153121318,0.02120141342756184,0.02591283863368669,0.0,0.005889281507656066,35.6,28.700000000000003,35.6,0.812428078250863,224200.0,0.09148665819567979,0.0,0.0044472681067344345,0.14358322744599747
8005084000,2578.0,8.809425,100.0,7100.388816,18.0,2.0,22.0,72.0,82.0,0.0,91.753927,7.068063,1.17801,98.95288000000001,0.0,0.52356,0.0,0.52356,0.0,1.17801,5.366492,48.036649,31.806283,13.612565,80.449141,19.550859,0.0,0.9162299999999999,13.89645,20.194322,31.350657,82.097391,46.112571,27.192114,13.013167999999999,44.229279999999996,26.103796,14.097598999999999,2.5561580000000004,5.156854,23.635582,80.823327,0.33772199999999997,0.003378,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,758.4416666666666,18.10582195,5.675000000000001,6.225,57.20469955,51.758100075,2644,0.23827534039334342,0.10098335854765507,0.1267019667170953,0.21142208774583965,0.132375189107413,0.05711043872919819,0.10892586989409984,0.024205748865355523,0.19818456883509833,0.6834341906202723,0.0132375189107413,0.023449319213313162,0.003765606121627064,0.00819999655590586,0.011628817541111981,0.009098819729902657,0.01664145234493192,0.5204236006051437,0.7601744186046512,0.10610465116279069,0.03343023255813953,0.024709302325581394,0.06177325581395349,0.013808139534883721,98672,101204,63482,117456,121424,72186,0.7873183619550859,0.21268163804491413,16.7,17.2,757,3.65,1.88,3.49,0.10869565217391304,0.5702341137123745,0.2809364548494983,0.02508361204013378,0.015050167224080268,0.0,0.0,50.5,14.4,34.9,0.7980295566502463,269600.0,0.009162303664921465,0.0,0.0,0.0
8005084100,1914.0,9.106756,100.0,7517.78051,16.0,4.0,24.0,74.0,84.0,2.163164,95.550062,1.854141,0.432633,64.462299,3.708282,4.697157,27.132262,0.0,2.1013599999999997,15.142151,21.199011,31.767614000000002,19.777503,10.012361,70.841487,29.158513,0.0,5.253399,35.476642,41.453494,36.811710999999995,87.177266,40.849656,67.777503,9.318002,39.849326,34.179223,16.256939000000003,0.396511,5.18602,25.930101,77.177152,0.291352,0.09965,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,465.0,14.654901,5.0,5.0,47.05834,40.738162,4555,0.26125137211855104,0.09901207464324918,0.18309549945115258,0.20965971459934138,0.1455543358946213,0.04939626783754116,0.047859495060373215,0.004171240395170143,0.18529088913282107,0.5758507135016465,0.11020856201975851,0.04873765093304062,0.010762532552083334,0.013774142890267342,0.013856270549553781,0.01717495322238841,0.015367727771679473,0.5782656421514819,0.8500379650721336,0.0812452543659833,0.010250569476082005,0.009870918754745633,0.0425208807896735,0.006074411541381929,72538,81490,35764,77972,85271,44368,0.7840834964122635,0.21591650358773645,12.7,18.8,1533,3.3,1.44,2.97,0.24347826086956523,0.41545893719806765,0.3342995169082126,0.0,0.0,0.0,0.00676328502415459,51.6,15.6,32.7,0.8637200736648251,243400.0,0.05253399258343634,0.0,0.004326328800988875,0.0173053152039555
8005084200,2255.0,9.575199,100.0,6199.036284000001,21.0,1.0,19.0,69.0,79.0,0.0,96.84447800000001,2.779865,0.375657,76.63410999999999,11.419985,3.230654,8.1142,0.601052,0.0,2.3290759999999997,16.604057,57.776107999999994,17.731029,5.55973,76.844584,23.155416,0.0,4.282494,21.607688,31.667140000000003,39.138533,88.820149,49.6412,38.851769,9.198813000000001,46.538081,26.854599,13.204748,4.203759,5.35513,19.729425,79.667638,0.28173000000000004,0.013904,17.731114,9.0,9.0,81.737622,87.15847,821.1617647058823,703.0,16.027952,4.5,5.0,46.307228,40.111421,3785,0.2536327608982827,0.09273447820343461,0.19075297225891677,0.22694848084544253,0.14900924702774107,0.03883751651254954,0.043064729194187586,0.005019815059445178,0.2250990752972259,0.5976221928665786,0.11122853368560105,0.029326287978863937,-0.0020353200883002206,0.0005956108595271429,-0.015442278860569718,-0.013618914858946162,0.013210039630118891,0.5804491413474241,0.8229403732362313,0.04551661356395084,0.023668639053254437,0.00864815657715066,0.07965407373691398,0.01957214383249886,73846,74087,73846,81836,81257,79492,0.8516483516483516,0.14835164835164835,11.7,21.2,1274,3.13,1.54,2.97,0.35477178423236516,0.4574688796680498,0.18775933609958506,0.0,0.0,0.0,0.0,57.4,10.8,31.8,0.8294177732379979,222300.0,0.04282494365138993,0.0,0.0,0.0
